geneID	proteinID	ARO	taxon	weight
WP_064484004.1	gb|WP_064484004.1|ARO:3006516|PDC-139	ARO:3006516	Pseudomonas aeruginosa	1
WP_064484005.1	gb|WP_064484005.1|ARO:3006517|PDC-140	ARO:3006517	Pseudomonas aeruginosa	1
WP_064484006.1	gb|WP_064484006.1|ARO:3006518|PDC-141	ARO:3006518	Pseudomonas aeruginosa	1
WP_064511493.1	gb|WP_064511493.1|ARO:3006519|PDC-142	ARO:3006519	Pseudomonas aeruginosa	1
WP_064511494.1	gb|WP_064511494.1|ARO:3006520|PDC-143	ARO:3006520	Pseudomonas aeruginosa	1
WP_064511495.1	gb|WP_064511495.1|ARO:3006521|PDC-144	ARO:3006521	Pseudomonas aeruginosa	1
WP_064511496.1	gb|WP_064511496.1|ARO:3006522|PDC-145	ARO:3006522	Pseudomonas aeruginosa	1
WP_064511497.1	gb|WP_064511497.1|ARO:3006523|PDC-146	ARO:3006523	Pseudomonas aeruginosa	1
WP_064511498.1	gb|WP_064511498.1|ARO:3006524|PDC-147	ARO:3006524	Pseudomonas aeruginosa	1
WP_064511499.1	gb|WP_064511499.1|ARO:3006525|PDC-148	ARO:3006525	Pseudomonas aeruginosa	1
WP_064511500.1	gb|WP_064511500.1|ARO:3006526|PDC-149	ARO:3006526	Pseudomonas aeruginosa	1
WP_023114693.1	gb|WP_023114693.1|ARO:3006527|PDC-15	ARO:3006527	Pseudomonas	1
WP_064511501.1	gb|WP_064511501.1|ARO:3006528|PDC-150	ARO:3006528	Pseudomonas aeruginosa	1
WP_053816671.1	gb|WP_053816671.1|ARO:3006529|PDC-151	ARO:3006529	Pseudomonas aeruginosa	1
WP_064511502.1	gb|WP_064511502.1|ARO:3006530|PDC-152	ARO:3006530	Pseudomonas aeruginosa	1
WP_064511503.1	gb|WP_064511503.1|ARO:3006531|PDC-153	ARO:3006531	Pseudomonas aeruginosa	1
WP_064511504.1	gb|WP_064511504.1|ARO:3006532|PDC-154	ARO:3006532	Pseudomonas aeruginosa	1
WP_064511505.1	gb|WP_064511505.1|ARO:3006533|PDC-155	ARO:3006533	Pseudomonas aeruginosa	1
WP_064511506.1	gb|WP_064511506.1|ARO:3006534|PDC-156	ARO:3006534	Pseudomonas aeruginosa	1
WP_064511507.1	gb|WP_064511507.1|ARO:3006535|PDC-157	ARO:3006535	Pseudomonas aeruginosa	1
WP_064511508.1	gb|WP_064511508.1|ARO:3006536|PDC-158	ARO:3006536	Pseudomonas aeruginosa	1
WP_064511509.1	gb|WP_064511509.1|ARO:3006537|PDC-159	ARO:3006537	Pseudomonas aeruginosa	1
WP_019485213.1	gb|WP_019485213.1|ARO:3006538|PDC-16	ARO:3006538	Pseudomonas aeruginosa	1
WP_064511510.1	gb|WP_064511510.1|ARO:3006539|PDC-160	ARO:3006539	Pseudomonas aeruginosa	1
WP_064511511.1	gb|WP_064511511.1|ARO:3006540|PDC-161	ARO:3006540	Pseudomonas aeruginosa	1
WP_064511512.1	gb|WP_064511512.1|ARO:3006541|PDC-162	ARO:3006541	Pseudomonas aeruginosa	1
WP_064511513.1	gb|WP_064511513.1|ARO:3006542|PDC-163	ARO:3006542	Pseudomonas aeruginosa	1
WP_064511514.1	gb|WP_064511514.1|ARO:3006543|PDC-164	ARO:3006543	Pseudomonas aeruginosa	1
WP_064511515.1	gb|WP_064511515.1|ARO:3006544|PDC-165	ARO:3006544	Pseudomonas aeruginosa	1
WP_065102306.1	gb|WP_065102306.1|ARO:3006545|PDC-166	ARO:3006545	Pseudomonas aeruginosa	1
WP_065102311.1	gb|WP_065102311.1|ARO:3006546|PDC-167	ARO:3006546	Pseudomonas aeruginosa	1
WP_054379352.1	gb|WP_054379352.1|ARO:3006547|PDC-168	ARO:3006547	Pseudomonas aeruginosa	1
WP_065159028.1	gb|WP_065159028.1|ARO:3006548|PDC-169	ARO:3006548	Pseudomonas aeruginosa	1
WP_063864571.1	gb|WP_063864571.1|ARO:3006549|PDC-17	ARO:3006549	Pseudomonas aeruginosa	1
WP_065159032.1	gb|WP_065159032.1|ARO:3006550|PDC-170	ARO:3006550	Pseudomonas aeruginosa	1
WP_058180135.1	gb|WP_058180135.1|ARO:3006551|PDC-171	ARO:3006551	Pseudomonas aeruginosa	1
WP_049272244.1	gb|WP_049272244.1|ARO:3006552|PDC-172	ARO:3006552	Pseudomonas aeruginosa	1
WP_070142141.1	gb|WP_070142141.1|ARO:3006553|PDC-174	ARO:3006553	Pseudomonas aeruginosa	1
WP_077248206.1	gb|WP_077248206.1|ARO:3006554|PDC-175	ARO:3006554	Pseudomonas aeruginosa	1
WP_077248207.1	gb|WP_077248207.1|ARO:3006555|PDC-176	ARO:3006555	Pseudomonas aeruginosa	1
WP_085562393.1	gb|WP_085562393.1|ARO:3006556|PDC-177	ARO:3006556	Pseudomonas aeruginosa	1
WP_085562394.1	gb|WP_085562394.1|ARO:3006557|PDC-178	ARO:3006557	Pseudomonas aeruginosa	1
WP_087587950.1	gb|WP_087587950.1|ARO:3006558|PDC-179	ARO:3006558	Pseudomonas aeruginosa	1
WP_063864572.1	gb|WP_063864572.1|ARO:3006559|PDC-18	ARO:3006559	Pseudomonas aeruginosa	1
WP_087587951.1	gb|WP_087587951.1|ARO:3006560|PDC-180	ARO:3006560	Pseudomonas aeruginosa	1
WP_087587952.1	gb|WP_087587952.1|ARO:3006561|PDC-181	ARO:3006561	Pseudomonas aeruginosa	1
WP_087587953.1	gb|WP_087587953.1|ARO:3006562|PDC-182	ARO:3006562	Pseudomonas aeruginosa	1
WP_061199990.1	gb|WP_061199990.1|ARO:3006563|PDC-184	ARO:3006563	Pseudomonas aeruginosa	1
WP_087587955.1	gb|WP_087587955.1|ARO:3006564|PDC-185	ARO:3006564	Pseudomonas aeruginosa	1
WP_087587956.1	gb|WP_087587956.1|ARO:3006565|PDC-186	ARO:3006565	Pseudomonas aeruginosa	1
WP_087587957.1	gb|WP_087587957.1|ARO:3006566|PDC-187	ARO:3006566	Pseudomonas aeruginosa	1
WP_087587958.1	gb|WP_087587958.1|ARO:3006567|PDC-188	ARO:3006567	Pseudomonas aeruginosa	1
WP_024915536.1	gb|WP_024915536.1|ARO:3006568|PDC-189	ARO:3006568	Pseudomonas aeruginosa	1
WP_087587959.1	gb|WP_087587959.1|ARO:3006569|PDC-190	ARO:3006569	Pseudomonas aeruginosa	1
WP_087587960.1	gb|WP_087587960.1|ARO:3006570|PDC-191	ARO:3006570	Pseudomonas aeruginosa	1
WP_004365741.1	gb|WP_004365741.1|ARO:3006571|PDC-192	ARO:3006571	Pseudomonas aeruginosa	1
WP_087587961.1	gb|WP_087587961.1|ARO:3006572|PDC-193	ARO:3006572	Pseudomonas aeruginosa	1
WP_087587962.1	gb|WP_087587962.1|ARO:3006573|PDC-194	ARO:3006573	Pseudomonas aeruginosa	1
WP_025325152.1	gb|WP_025325152.1|ARO:3006574|PDC-195	ARO:3006574	Pseudomonas aeruginosa	1
WP_148044425.1	gb|WP_148044425.1|ARO:3006575|PDC-196	ARO:3006575	Pseudomonas aeruginosa	1
WP_057388025.1	gb|WP_057388025.1|ARO:3006576|PDC-197	ARO:3006576	Pseudomonas aeruginosa	1
WP_087587963.1	gb|WP_087587963.1|ARO:3006577|PDC-198	ARO:3006577	Pseudomonas aeruginosa	1
WP_087587964.1	gb|WP_087587964.1|ARO:3006578|PDC-199	ARO:3006578	Pseudomonas aeruginosa	1
WP_016263090.1	gb|WP_016263090.1|ARO:3006579|PDC-20	ARO:3006579	Pseudomonas aeruginosa	1
WP_087587965.1	gb|WP_087587965.1|ARO:3006580|PDC-200	ARO:3006580	Pseudomonas aeruginosa	1
WP_087587967.1	gb|WP_087587967.1|ARO:3006581|PDC-202	ARO:3006581	Pseudomonas aeruginosa	1
WP_087587968.1	gb|WP_087587968.1|ARO:3006582|PDC-203	ARO:3006582	Pseudomonas aeruginosa	1
WP_087587969.1	gb|WP_087587969.1|ARO:3006583|PDC-204	ARO:3006583	Pseudomonas aeruginosa	1
WP_087587970.1	gb|WP_087587970.1|ARO:3006584|PDC-205	ARO:3006584	Pseudomonas aeruginosa	1
WP_087587971.1	gb|WP_087587971.1|ARO:3006585|PDC-206	ARO:3006585	Pseudomonas aeruginosa	1
WP_087587972.1	gb|WP_087587972.1|ARO:3006586|PDC-208	ARO:3006586	Pseudomonas aeruginosa	1
WP_087587973.1	gb|WP_087587973.1|ARO:3006587|PDC-209	ARO:3006587	Pseudomonas aeruginosa	1
WP_087587974.1	gb|WP_087587974.1|ARO:3006588|PDC-210	ARO:3006588	Pseudomonas aeruginosa	1
WP_088245216.1	gb|WP_088245216.1|ARO:3006589|PDC-211	ARO:3006589	Pseudomonas aeruginosa	1
WP_073647245.1	gb|WP_073647245.1|ARO:3006590|PDC-213	ARO:3006590	Pseudomonas aeruginosa	1
WP_088245219.1	gb|WP_088245219.1|ARO:3006591|PDC-214	ARO:3006591	Pseudomonas aeruginosa	1
WP_088245220.1	gb|WP_088245220.1|ARO:3006592|PDC-215	ARO:3006592	Pseudomonas aeruginosa	1
WP_088245221.1	gb|WP_088245221.1|ARO:3006593|PDC-216	ARO:3006593	Pseudomonas aeruginosa	1
WP_088245222.1	gb|WP_088245222.1|ARO:3006594|PDC-217	ARO:3006594	Pseudomonas aeruginosa	1
WP_088245223.1	gb|WP_088245223.1|ARO:3006595|PDC-218	ARO:3006595	Pseudomonas aeruginosa	1
WP_088245224.1	gb|WP_088245224.1|ARO:3006596|PDC-219	ARO:3006596	Pseudomonas aeruginosa	1
WP_063864574.1	gb|WP_063864574.1|ARO:3006597|PDC-21a	ARO:3006597	Pseudomonas aeruginosa	1
WP_063864575.1	gb|WP_063864575.1|ARO:3006598|PDC-21b	ARO:3006598	Pseudomonas aeruginosa	1
WP_023108311.1	gb|WP_023108311.1|ARO:3006599|PDC-22	ARO:3006599	Pseudomonas	1
WP_088245218.1	gb|WP_088245218.1|ARO:3006600|PDC-220	ARO:3006600	Pseudomonas aeruginosa	1
WP_100931731.1	gb|WP_100931731.1|ARO:3006601|PDC-221	ARO:3006601	Pseudomonas aeruginosa	1
WP_100931732.1	gb|WP_100931732.1|ARO:3006602|PDC-222	ARO:3006602	Pseudomonas aeruginosa	1
WP_100931733.1	gb|WP_100931733.1|ARO:3006603|PDC-223	ARO:3006603	Pseudomonas aeruginosa	1
WP_101244936.1	gb|WP_101244936.1|ARO:3006604|PDC-224	ARO:3006604	Pseudomonas aeruginosa	1
WP_061190338.1	gb|WP_061190338.1|ARO:3006605|PDC-226	ARO:3006605	Pseudomonas aeruginosa	1
WP_104009856.1	gb|WP_104009856.1|ARO:3006606|PDC-227	ARO:3006606	Pseudomonas aeruginosa	1
WP_104009857.1	gb|WP_104009857.1|ARO:3006607|PDC-228	ARO:3006607	Pseudomonas aeruginosa	1
WP_104009858.1	gb|WP_104009858.1|ARO:3006608|PDC-229	ARO:3006608	Pseudomonas aeruginosa	1
WP_104009859.1	gb|WP_104009859.1|ARO:3006609|PDC-230	ARO:3006609	Pseudomonas aeruginosa	1
WP_104009861.1	gb|WP_104009861.1|ARO:3006610|PDC-232	ARO:3006610	Pseudomonas aeruginosa	1
WP_104009862.1	gb|WP_104009862.1|ARO:3006611|PDC-233	ARO:3006611	Pseudomonas aeruginosa	1
WP_104009832.1	gb|WP_104009832.1|ARO:3006612|PDC-234	ARO:3006612	Pseudomonas aeruginosa	1
WP_104009833.1	gb|WP_104009833.1|ARO:3006613|PDC-235	ARO:3006613	Pseudomonas aeruginosa	1
WP_104009834.1	gb|WP_104009834.1|ARO:3006614|PDC-236	ARO:3006614	Pseudomonas aeruginosa	1
WP_104009835.1	gb|WP_104009835.1|ARO:3006615|PDC-237	ARO:3006615	Pseudomonas aeruginosa	1
WP_104009836.1	gb|WP_104009836.1|ARO:3006616|PDC-238	ARO:3006616	Pseudomonas aeruginosa	1
WP_104009837.1	gb|WP_104009837.1|ARO:3006617|PDC-239	ARO:3006617	Pseudomonas aeruginosa	1
WP_023115067.1	gb|WP_023115067.1|ARO:3006618|PDC-24	ARO:3006618	Pseudomonas	1
WP_104009838.1	gb|WP_104009838.1|ARO:3006619|PDC-241	ARO:3006619	Pseudomonas aeruginosa	1
WP_104009839.1	gb|WP_104009839.1|ARO:3006620|PDC-242	ARO:3006620	Pseudomonas aeruginosa	1
WP_104009840.1	gb|WP_104009840.1|ARO:3006621|PDC-243	ARO:3006621	Pseudomonas aeruginosa	1
WP_104009841.1	gb|WP_104009841.1|ARO:3006622|PDC-244	ARO:3006622	Pseudomonas aeruginosa	1
WP_100831609.1	gb|WP_100831609.1|ARO:3006623|PDC-245	ARO:3006623	Pseudomonas aeruginosa	1
WP_104009842.1	gb|WP_104009842.1|ARO:3006624|PDC-246	ARO:3006624	Pseudomonas aeruginosa	1
WP_104009843.1	gb|WP_104009843.1|ARO:3006625|PDC-247	ARO:3006625	Pseudomonas aeruginosa	1
WP_104009844.1	gb|WP_104009844.1|ARO:3006626|PDC-248	ARO:3006626	Pseudomonas aeruginosa	1
WP_104009845.1	gb|WP_104009845.1|ARO:3006627|PDC-249	ARO:3006627	Pseudomonas sp.	1
WP_063864576.1	gb|WP_063864576.1|ARO:3006628|PDC-25	ARO:3006628	Pseudomonas aeruginosa	1
WP_058174497.1	gb|WP_058174497.1|ARO:3006629|PDC-250	ARO:3006629	Pseudomonas aeruginosa	1
WP_109791185.1	gb|WP_109791185.1|ARO:3006630|PDC-251	ARO:3006630	Pseudomonas aeruginosa	1
WP_109791186.1	gb|WP_109791186.1|ARO:3006631|PDC-252	ARO:3006631	Pseudomonas aeruginosa	1
WP_109791187.1	gb|WP_109791187.1|ARO:3006632|PDC-253	ARO:3006632	Pseudomonas aeruginosa	1
WP_109791188.1	gb|WP_109791188.1|ARO:3006633|PDC-254	ARO:3006633	Pseudomonas aeruginosa	1
WP_109791190.1	gb|WP_109791190.1|ARO:3006634|PDC-256	ARO:3006634	Pseudomonas aeruginosa	1
WP_109791193.1	gb|WP_109791193.1|ARO:3006635|PDC-259	ARO:3006635	Pseudomonas aeruginosa	1
WP_063864577.1	gb|WP_063864577.1|ARO:3006636|PDC-26	ARO:3006636	Pseudomonas aeruginosa	1
WP_109791194.1	gb|WP_109791194.1|ARO:3006637|PDC-260	ARO:3006637	Pseudomonas aeruginosa	1
WP_109791195.1	gb|WP_109791195.1|ARO:3006638|PDC-261	ARO:3006638	Pseudomonas aeruginosa	1
WP_109791196.1	gb|WP_109791196.1|ARO:3006639|PDC-262	ARO:3006639	Pseudomonas aeruginosa	1
WP_109791197.1	gb|WP_109791197.1|ARO:3006640|PDC-263	ARO:3006640	Pseudomonas aeruginosa	1
WP_109791199.1	gb|WP_109791199.1|ARO:3006641|PDC-265	ARO:3006641	Pseudomonas aeruginosa	1
WP_109791200.1	gb|WP_109791200.1|ARO:3006642|PDC-266	ARO:3006642	Pseudomonas aeruginosa	1
WP_109791201.1	gb|WP_109791201.1|ARO:3006643|PDC-267	ARO:3006643	Pseudomonas aeruginosa	1
WP_109791202.1	gb|WP_109791202.1|ARO:3006644|PDC-268	ARO:3006644	Pseudomonas aeruginosa	1
WP_109791203.1	gb|WP_109791203.1|ARO:3006645|PDC-270	ARO:3006645	Pseudomonas aeruginosa	1
WP_058157026.1	gb|WP_058157026.1|ARO:3006646|PDC-271	ARO:3006646	Pseudomonas aeruginosa	1
WP_109791205.1	gb|WP_109791205.1|ARO:3006647|PDC-273	ARO:3006647	Pseudomonas aeruginosa	1
WP_109791206.1	gb|WP_109791206.1|ARO:3006648|PDC-274	ARO:3006648	Pseudomonas aeruginosa	1
WP_111672883.1	gb|WP_111672883.1|ARO:3006649|PDC-275	ARO:3006649	Pseudomonas aeruginosa	1
WP_111672890.1	gb|WP_111672890.1|ARO:3006650|PDC-276	ARO:3006650	Pseudomonas aeruginosa	1
WP_111672891.1	gb|WP_111672891.1|ARO:3006651|PDC-277	ARO:3006651	Pseudomonas aeruginosa	1
WP_070698497.1	gb|WP_070698497.1|ARO:3006652|PDC-278	ARO:3006652	Pseudomonas aeruginosa	1
WP_111672892.1	gb|WP_111672892.1|ARO:3006653|PDC-279	ARO:3006653	Pseudomonas aeruginosa	1
WP_111672893.1	gb|WP_111672893.1|ARO:3006654|PDC-280	ARO:3006654	Pseudomonas aeruginosa	1
WP_111672894.1	gb|WP_111672894.1|ARO:3006655|PDC-281	ARO:3006655	Pseudomonas aeruginosa	1
WP_111672895.1	gb|WP_111672895.1|ARO:3006656|PDC-282	ARO:3006656	Pseudomonas aeruginosa	1
WP_111672896.1	gb|WP_111672896.1|ARO:3006657|PDC-283	ARO:3006657	Pseudomonas aeruginosa	1
WP_016252988.1	gb|WP_016252988.1|ARO:3006658|PDC-286	ARO:3006658	Pseudomonas aeruginosa	1
WP_111672898.1	gb|WP_111672898.1|ARO:3006659|PDC-287	ARO:3006659	Pseudomonas aeruginosa	1
WP_111672899.1	gb|WP_111672899.1|ARO:3006660|PDC-288	ARO:3006660	Pseudomonas aeruginosa	1
WP_111672900.1	gb|WP_111672900.1|ARO:3006661|PDC-289	ARO:3006661	Pseudomonas aeruginosa	1
WP_111672901.1	gb|WP_111672901.1|ARO:3006662|PDC-290	ARO:3006662	Pseudomonas aeruginosa	1
WP_111672903.1	gb|WP_111672903.1|ARO:3006663|PDC-291	ARO:3006663	Pseudomonas aeruginosa	1
WP_111672884.1	gb|WP_111672884.1|ARO:3006664|PDC-294	ARO:3006664	Pseudomonas aeruginosa	1
WP_111672885.1	gb|WP_111672885.1|ARO:3006665|PDC-295	ARO:3006665	Pseudomonas aeruginosa	1
WP_111672886.1	gb|WP_111672886.1|ARO:3006666|PDC-296	ARO:3006666	Pseudomonas aeruginosa	1
WP_111672887.1	gb|WP_111672887.1|ARO:3006667|PDC-297	ARO:3006667	Pseudomonas aeruginosa	1
WP_061193431.1	gb|WP_061193431.1|ARO:3006668|PDC-298	ARO:3006668	Pseudomonas aeruginosa	1
WP_111672888.1	gb|WP_111672888.1|ARO:3006669|PDC-299	ARO:3006669	Pseudomonas aeruginosa	1
WP_003110141.1	gb|WP_003110141.1|ARO:3006670|PDC-30	ARO:3006670	Pseudomonas aeruginosa	1
WP_111672889.1	gb|WP_111672889.1|ARO:3006671|PDC-300	ARO:3006671	Pseudomonas aeruginosa	1
WP_111672908.1	gb|WP_111672908.1|ARO:3006672|PDC-301	ARO:3006672	Pseudomonas aeruginosa	1
WP_111672909.1	gb|WP_111672909.1|ARO:3006673|PDC-302	ARO:3006673	Pseudomonas aeruginosa	1
WP_111672910.1	gb|WP_111672910.1|ARO:3006674|PDC-303	ARO:3006674	Pseudomonas aeruginosa	1
WP_116786834.1	gb|WP_116786834.1|ARO:3006675|PDC-304	ARO:3006675	Pseudomonas aeruginosa	1
WP_116786837.1	gb|WP_116786837.1|ARO:3006676|PDC-305	ARO:3006676	Pseudomonas aeruginosa	1
WP_122630845.1	gb|WP_122630845.1|ARO:3006677|PDC-307	ARO:3006677	Pseudomonas aeruginosa	1
WP_122630846.1	gb|WP_122630846.1|ARO:3006678|PDC-308	ARO:3006678	Pseudomonas aeruginosa	1
WP_122630847.1	gb|WP_122630847.1|ARO:3006679|PDC-309	ARO:3006679	Pseudomonas aeruginosa	1
WP_016562272.1	gb|WP_016562272.1|ARO:3006680|PDC-31	ARO:3006680	Pseudomonas	1
WP_122630848.1	gb|WP_122630848.1|ARO:3006681|PDC-310	ARO:3006681	Pseudomonas aeruginosa	1
WP_122630849.1	gb|WP_122630849.1|ARO:3006682|PDC-311	ARO:3006682	Pseudomonas aeruginosa	1
WP_122630850.1	gb|WP_122630850.1|ARO:3006683|PDC-312	ARO:3006683	Pseudomonas aeruginosa	1
WP_122630852.1	gb|WP_122630852.1|ARO:3006684|PDC-314	ARO:3006684	Pseudomonas aeruginosa	1
WP_122630882.1	gb|WP_122630882.1|ARO:3006685|PDC-315	ARO:3006685	Pseudomonas aeruginosa	1
WP_122630883.1	gb|WP_122630883.1|ARO:3006686|PDC-316	ARO:3006686	Pseudomonas aeruginosa	1
WP_128268280.1	gb|WP_128268280.1|ARO:3006687|PDC-317	ARO:3006687	Pseudomonas aeruginosa	1
WP_150823478.1	gb|WP_150823478.1|ARO:3006688|PDC-318	ARO:3006688	Pseudomonas aeruginosa	1
WP_134254706.1	gb|WP_134254706.1|ARO:3006689|PDC-319	ARO:3006689	Pseudomonas aeruginosa	1
WP_063864579.1	gb|WP_063864579.1|ARO:3006690|PDC-32	ARO:3006690	Pseudomonas aeruginosa	1
WP_150823479.1	gb|WP_150823479.1|ARO:3006691|PDC-320	ARO:3006691	Pseudomonas aeruginosa	1
WP_150823480.1	gb|WP_150823480.1|ARO:3006692|PDC-321	ARO:3006692	Pseudomonas aeruginosa	1
WP_138403314.1	gb|WP_138403314.1|ARO:3006693|PDC-322	ARO:3006693	Pseudomonas aeruginosa	1
WP_150823483.1	gb|WP_150823483.1|ARO:3006694|PDC-325	ARO:3006694	Pseudomonas aeruginosa	1
WP_150823484.1	gb|WP_150823484.1|ARO:3006695|PDC-326	ARO:3006695	Pseudomonas aeruginosa	1
WP_150823485.1	gb|WP_150823485.1|ARO:3006696|PDC-327	ARO:3006696	Pseudomonas aeruginosa	1
WP_150823486.1	gb|WP_150823486.1|ARO:3006697|PDC-328	ARO:3006697	Pseudomonas aeruginosa	1
WP_150823487.1	gb|WP_150823487.1|ARO:3006698|PDC-329	ARO:3006698	Pseudomonas aeruginosa	1
WP_012074328.1	gb|WP_012074328.1|ARO:3006699|PDC-33	ARO:3006699	Pseudomonas aeruginosa	1
WP_150823488.1	gb|WP_150823488.1|ARO:3006700|PDC-330	ARO:3006700	Pseudomonas aeruginosa	1
WP_150823489.1	gb|WP_150823489.1|ARO:3006701|PDC-331	ARO:3006701	Pseudomonas aeruginosa	1
WP_150823490.1	gb|WP_150823490.1|ARO:3006702|PDC-332	ARO:3006702	Pseudomonas aeruginosa	1
WP_140423325.1	gb|WP_140423325.1|ARO:3006703|PDC-333	ARO:3006703	Pseudomonas aeruginosa	1
WP_148044426.1	gb|WP_148044426.1|ARO:3006704|PDC-334	ARO:3006704	Pseudomonas aeruginosa	1
WP_148044427.1	gb|WP_148044427.1|ARO:3006705|PDC-335	ARO:3006705	Pseudomonas aeruginosa	1
WP_148044428.1	gb|WP_148044428.1|ARO:3006706|PDC-336	ARO:3006706	Pseudomonas aeruginosa	1
WP_148044430.1	gb|WP_148044430.1|ARO:3006707|PDC-338	ARO:3006707	Pseudomonas aeruginosa	1
WP_148044431.1	gb|WP_148044431.1|ARO:3006708|PDC-339	ARO:3006708	Pseudomonas aeruginosa	1
WP_003137570.1	gb|WP_003137570.1|ARO:3006709|PDC-34	ARO:3006709	Pseudomonas	1
WP_148044432.1	gb|WP_148044432.1|ARO:3006710|PDC-340	ARO:3006710	Pseudomonas aeruginosa	1
WP_148044433.1	gb|WP_148044433.1|ARO:3006711|PDC-341	ARO:3006711	Pseudomonas aeruginosa	1
WP_148044434.1	gb|WP_148044434.1|ARO:3006712|PDC-342	ARO:3006712	Pseudomonas aeruginosa	1
WP_148044435.1	gb|WP_148044435.1|ARO:3006713|PDC-343	ARO:3006713	Pseudomonas aeruginosa	1
WP_148044436.1	gb|WP_148044436.1|ARO:3006714|PDC-344	ARO:3006714	Pseudomonas aeruginosa	1
WP_148044437.1	gb|WP_148044437.1|ARO:3006715|PDC-345	ARO:3006715	Pseudomonas aeruginosa	1
WP_148044439.1	gb|WP_148044439.1|ARO:3006716|PDC-347	ARO:3006716	Pseudomonas aeruginosa	1
WP_148044440.1	gb|WP_148044440.1|ARO:3006717|PDC-348	ARO:3006717	Pseudomonas aeruginosa	1
WP_148044441.1	gb|WP_148044441.1|ARO:3006718|PDC-349	ARO:3006718	Pseudomonas aeruginosa	1
WP_003093423.1	gb|WP_003093423.1|ARO:3006719|PDC-35	ARO:3006719	Pseudomonas	1
WP_148044442.1	gb|WP_148044442.1|ARO:3006720|PDC-350	ARO:3006720	Pseudomonas aeruginosa	1
WP_148044443.1	gb|WP_148044443.1|ARO:3006721|PDC-351	ARO:3006721	Pseudomonas aeruginosa	1
WP_128550481.1	gb|WP_128550481.1|ARO:3006722|PDC-353	ARO:3006722	Pseudomonas aeruginosa	1
WP_148044445.1	gb|WP_148044445.1|ARO:3006723|PDC-354	ARO:3006723	Pseudomonas aeruginosa	1
WP_148044446.1	gb|WP_148044446.1|ARO:3006724|PDC-355	ARO:3006724	Pseudomonas aeruginosa	1
WP_148044447.1	gb|WP_148044447.1|ARO:3006725|PDC-356	ARO:3006725	Pseudomonas aeruginosa	1
WP_148044448.1	gb|WP_148044448.1|ARO:3006726|PDC-357	ARO:3006726	Pseudomonas aeruginosa	1
WP_148044449.1	gb|WP_148044449.1|ARO:3006727|PDC-358	ARO:3006727	Pseudomonas aeruginosa	1
WP_148044450.1	gb|WP_148044450.1|ARO:3006728|PDC-359	ARO:3006728	Pseudomonas aeruginosa	1
WP_023100808.1	gb|WP_023100808.1|ARO:3006729|PDC-36	ARO:3006729	Pseudomonas	1
WP_148044451.1	gb|WP_148044451.1|ARO:3006730|PDC-360	ARO:3006730	Pseudomonas aeruginosa	1
WP_031638595.1	gb|WP_031638595.1|ARO:3006731|PDC-361	ARO:3006731	Pseudomonas aeruginosa	1
WP_148044452.1	gb|WP_148044452.1|ARO:3006732|PDC-362	ARO:3006732	Pseudomonas aeruginosa	1
WP_148044453.1	gb|WP_148044453.1|ARO:3006733|PDC-363	ARO:3006733	Pseudomonas aeruginosa	1
WP_121347819.1	gb|WP_121347819.1|ARO:3006734|PDC-364	ARO:3006734	Pseudomonas aeruginosa	1
WP_148044454.1	gb|WP_148044454.1|ARO:3006735|PDC-365	ARO:3006735	Pseudomonas aeruginosa	1
WP_148044455.1	gb|WP_148044455.1|ARO:3006736|PDC-366	ARO:3006736	Pseudomonas aeruginosa	1
WP_121286063.1	gb|WP_121286063.1|ARO:3006737|PDC-367	ARO:3006737	Pseudomonas aeruginosa	1
WP_148044456.1	gb|WP_148044456.1|ARO:3006738|PDC-368	ARO:3006738	Pseudomonas aeruginosa	1
WP_148044457.1	gb|WP_148044457.1|ARO:3006739|PDC-369	ARO:3006739	Pseudomonas aeruginosa	1
WP_023092413.1	gb|WP_023092413.1|ARO:3006740|PDC-37	ARO:3006740	Pseudomonas	1
WP_148044458.1	gb|WP_148044458.1|ARO:3006741|PDC-370	ARO:3006741	Pseudomonas aeruginosa	1
WP_126118969.1	gb|WP_126118969.1|ARO:3006742|PDC-371	ARO:3006742	Pseudomonas aeruginosa	1
WP_148044459.1	gb|WP_148044459.1|ARO:3006743|PDC-372	ARO:3006743	Pseudomonas aeruginosa	1
WP_148044460.1	gb|WP_148044460.1|ARO:3006744|PDC-373	ARO:3006744	Pseudomonas aeruginosa	1
WP_003454242.1	gb|WP_003454242.1|ARO:3006745|PDC-374	ARO:3006745	Pseudomonas aeruginosa	1
WP_148044461.1	gb|WP_148044461.1|ARO:3006746|PDC-375	ARO:3006746	Pseudomonas aeruginosa	1
WP_148044463.1	gb|WP_148044463.1|ARO:3006747|PDC-377	ARO:3006747	Pseudomonas aeruginosa	1
WP_148044464.1	gb|WP_148044464.1|ARO:3006748|PDC-378	ARO:3006748	Pseudomonas aeruginosa	1
WP_148044465.1	gb|WP_148044465.1|ARO:3006749|PDC-379	ARO:3006749	Pseudomonas aeruginosa	1
WP_022580963.1	gb|WP_022580963.1|ARO:3006750|PDC-38	ARO:3006750	Pseudomonas aeruginosa	1
WP_148044467.1	gb|WP_148044467.1|ARO:3006751|PDC-381	ARO:3006751	Pseudomonas aeruginosa	1
WP_148044468.1	gb|WP_148044468.1|ARO:3006752|PDC-382	ARO:3006752	Pseudomonas aeruginosa	1
